"","x","y","NDVI","month","year","site","cell","ID"
"48",474570,4076940,0.125,"08","2012","NoName_Creek",48664552,"474570_4076940"
"49",474600,4076940,0.153153151273727,"08","2012","NoName_Creek",48664553,"474600_4076940"
"50",474630,4076940,0.185185179114342,"08","2012","NoName_Creek",48664554,"474630_4076940"
"51",474660,4076940,0.216494843363762,"08","2012","NoName_Creek",48664555,"474660_4076940"
"52",474840,4076940,0.153153151273727,"08","2012","NoName_Creek",48664561,"474840_4076940"
"53",474870,4076940,0.200000002980232,"08","2012","NoName_Creek",48664562,"474870_4076940"
"54",474900,4076940,0.16666667163372,"08","2012","NoName_Creek",48664563,"474900_4076940"
"55",474930,4076940,0.176470592617989,"08","2012","NoName_Creek",48664564,"474930_4076940"
"56",475320,4076940,0.177570089697838,"08","2012","NoName_Creek",48664577,"475320_4076940"
"57",475350,4076940,0.192660555243492,"08","2012","NoName_Creek",48664578,"475350_4076940"
"58",475380,4076940,0.232142850756645,"08","2012","NoName_Creek",48664579,"475380_4076940"
"59",475410,4076940,0.224137932062149,"08","2012","NoName_Creek",48664580,"475410_4076940"
"60",475440,4076940,0.206611573696136,"08","2012","NoName_Creek",48664581,"475440_4076940"
"61",474570,4076910,0.148148149251938,"08","2012","NoName_Creek",48672673,"474570_4076910"
"62",474600,4076910,0.177570089697838,"08","2012","NoName_Creek",48672674,"474600_4076910"
"63",474630,4076910,0.223300963640213,"08","2012","NoName_Creek",48672675,"474630_4076910"
"64",474660,4076910,0.191919192671776,"08","2012","NoName_Creek",48672676,"474660_4076910"
"65",474840,4076910,0.16326530277729,"08","2012","NoName_Creek",48672682,"474840_4076910"
"66",474870,4076910,0.195876285433769,"08","2012","NoName_Creek",48672683,"474870_4076910"
"67",474900,4076910,0.177777782082558,"08","2012","NoName_Creek",48672684,"474900_4076910"
"68",474930,4076910,0.191011235117912,"08","2012","NoName_Creek",48672685,"474930_4076910"
"69",475290,4076910,0.212121218442917,"08","2012","NoName_Creek",48672697,"475290_4076910"
"70",475320,4076910,0.183673471212387,"08","2012","NoName_Creek",48672698,"475320_4076910"
"71",475350,4076910,0.200000002980232,"08","2012","NoName_Creek",48672699,"475350_4076910"
"72",475380,4076910,0.232142850756645,"08","2012","NoName_Creek",48672700,"475380_4076910"
"73",475410,4076910,0.25862067937851,"08","2012","NoName_Creek",48672701,"475410_4076910"
"74",474450,4076880,0.16666667163372,"08","2012","NoName_Creek",48680790,"474450_4076880"
"75",474480,4076880,0.162790700793266,"08","2012","NoName_Creek",48680791,"474480_4076880"
"76",474570,4076880,0.204301074147224,"08","2012","NoName_Creek",48680794,"474570_4076880"
"77",474600,4076880,0.25,"08","2012","NoName_Creek",48680795,"474600_4076880"
"78",474630,4076880,0.222222223877907,"08","2012","NoName_Creek",48680796,"474630_4076880"
"79",474660,4076880,0.182795703411102,"08","2012","NoName_Creek",48680797,"474660_4076880"
"80",474840,4076880,0.204301074147224,"08","2012","NoName_Creek",48680803,"474840_4076880"
"81",474870,4076880,0.200000002980232,"08","2012","NoName_Creek",48680804,"474870_4076880"
"82",474900,4076880,0.200000002980232,"08","2012","NoName_Creek",48680805,"474900_4076880"
"83",474930,4076880,0.204545453190804,"08","2012","NoName_Creek",48680806,"474930_4076880"
"84",475260,4076880,0.262135922908783,"08","2012","NoName_Creek",48680817,"475260_4076880"
"85",475290,4076880,0.196078434586525,"08","2012","NoName_Creek",48680818,"475290_4076880"
"86",475320,4076880,0.22916667163372,"08","2012","NoName_Creek",48680819,"475320_4076880"
"87",475350,4076880,0.200000002980232,"08","2012","NoName_Creek",48680820,"475350_4076880"
"88",475380,4076880,0.238095238804817,"08","2012","NoName_Creek",48680821,"475380_4076880"
"89",475410,4076880,0.243243247270584,"08","2012","NoName_Creek",48680822,"475410_4076880"
"90",474420,4076850,0.152941182255745,"08","2012","NoName_Creek",48688910,"474420_4076850"
"91",474450,4076850,0.129411771893501,"08","2012","NoName_Creek",48688911,"474450_4076850"
"92",474480,4076850,0.162790700793266,"08","2012","NoName_Creek",48688912,"474480_4076850"
"93",474510,4076850,0.176470592617989,"08","2012","NoName_Creek",48688913,"474510_4076850"
"94",474570,4076850,0.230769231915474,"08","2012","NoName_Creek",48688915,"474570_4076850"
"95",474600,4076850,0.189873412251472,"08","2012","NoName_Creek",48688916,"474600_4076850"
"96",474630,4076850,0.181818187236786,"08","2012","NoName_Creek",48688917,"474630_4076850"
"97",474660,4076850,0.173913046717644,"08","2012","NoName_Creek",48688918,"474660_4076850"
"98",474690,4076850,0.178947374224663,"08","2012","NoName_Creek",48688919,"474690_4076850"
"99",474840,4076850,0.172413796186447,"08","2012","NoName_Creek",48688924,"474840_4076850"
"100",474870,4076850,0.173913046717644,"08","2012","NoName_Creek",48688925,"474870_4076850"
"101",474900,4076850,0.182795703411102,"08","2012","NoName_Creek",48688926,"474900_4076850"
"102",474930,4076850,0.209302321076393,"08","2012","NoName_Creek",48688927,"474930_4076850"
"103",475230,4076850,0.238095238804817,"08","2012","NoName_Creek",48688937,"475230_4076850"
"104",475260,4076850,0.245283022522926,"08","2012","NoName_Creek",48688938,"475260_4076850"
"105",475290,4076850,0.281553387641907,"08","2012","NoName_Creek",48688939,"475290_4076850"
"106",475320,4076850,0.284210532903671,"08","2012","NoName_Creek",48688940,"475320_4076850"
"107",475350,4076850,0.244897961616516,"08","2012","NoName_Creek",48688941,"475350_4076850"
"108",475380,4076850,0.247524753212929,"08","2012","NoName_Creek",48688942,"475380_4076850"
"109",474420,4076820,0.209876537322998,"08","2012","NoName_Creek",48697031,"474420_4076820"
"110",474450,4076820,0.200000002980232,"08","2012","NoName_Creek",48697032,"474450_4076820"
"111",474480,4076820,0.216216221451759,"08","2012","NoName_Creek",48697033,"474480_4076820"
"112",474510,4076820,0.184210523962975,"08","2012","NoName_Creek",48697034,"474510_4076820"
"113",474600,4076820,0.16666667163372,"08","2012","NoName_Creek",48697037,"474600_4076820"
"114",474630,4076820,0.136842101812363,"08","2012","NoName_Creek",48697038,"474630_4076820"
"115",474660,4076820,0.178947374224663,"08","2012","NoName_Creek",48697039,"474660_4076820"
"116",474690,4076820,0.134615391492844,"08","2012","NoName_Creek",48697040,"474690_4076820"
"117",474720,4076820,0.211538463830948,"08","2012","NoName_Creek",48697041,"474720_4076820"
"118",474840,4076820,0.18604651093483,"08","2012","NoName_Creek",48697045,"474840_4076820"
"119",474870,4076820,0.191011235117912,"08","2012","NoName_Creek",48697046,"474870_4076820"
"120",474900,4076820,0.213483139872551,"08","2012","NoName_Creek",48697047,"474900_4076820"
"121",474930,4076820,0.232558146119118,"08","2012","NoName_Creek",48697048,"474930_4076820"
"122",475140,4076820,0.200000002980232,"08","2012","NoName_Creek",48697055,"475140_4076820"
"123",475170,4076820,0.200000002980232,"08","2012","NoName_Creek",48697056,"475170_4076820"
"124",475200,4076820,0.229357793927193,"08","2012","NoName_Creek",48697057,"475200_4076820"
"125",475230,4076820,0.252173900604248,"08","2012","NoName_Creek",48697058,"475230_4076820"
"126",475260,4076820,0.241379305720329,"08","2012","NoName_Creek",48697059,"475260_4076820"
"127",475290,4076820,0.272727280855179,"08","2012","NoName_Creek",48697060,"475290_4076820"
"128",475320,4076820,0.292929291725159,"08","2012","NoName_Creek",48697061,"475320_4076820"
"129",475350,4076820,0.255319148302078,"08","2012","NoName_Creek",48697062,"475350_4076820"
"130",474390,4076790,0.189189195632935,"08","2012","NoName_Creek",48705151,"474390_4076790"
"131",474420,4076790,0.216216221451759,"08","2012","NoName_Creek",48705152,"474420_4076790"
"132",474450,4076790,0.228571429848671,"08","2012","NoName_Creek",48705153,"474450_4076790"
"133",474480,4076790,0.200000002980232,"08","2012","NoName_Creek",48705154,"474480_4076790"
"134",474630,4076790,0.157894730567932,"08","2012","NoName_Creek",48705159,"474630_4076790"
"135",474660,4076790,0.171717166900635,"08","2012","NoName_Creek",48705160,"474660_4076790"
"136",474690,4076790,0.15596330165863,"08","2012","NoName_Creek",48705161,"474690_4076790"
"137",474720,4076790,0.219999998807907,"08","2012","NoName_Creek",48705162,"474720_4076790"
"138",474840,4076790,0.164835169911385,"08","2012","NoName_Creek",48705166,"474840_4076790"
"139",474870,4076790,0.191489368677139,"08","2012","NoName_Creek",48705167,"474870_4076790"
"140",474900,4076790,0.200000002980232,"08","2012","NoName_Creek",48705168,"474900_4076790"
"141",474930,4076790,0.204545453190804,"08","2012","NoName_Creek",48705169,"474930_4076790"
"142",475080,4076790,0.224489793181419,"08","2012","NoName_Creek",48705174,"475080_4076790"
"143",475110,4076790,0.212121218442917,"08","2012","NoName_Creek",48705175,"475110_4076790"
"144",475140,4076790,0.191919192671776,"08","2012","NoName_Creek",48705176,"475140_4076790"
"145",475170,4076790,0.203883498907089,"08","2012","NoName_Creek",48705177,"475170_4076790"
"146",475200,4076790,0.217391297221184,"08","2012","NoName_Creek",48705178,"475200_4076790"
"147",475230,4076790,0.216000005602837,"08","2012","NoName_Creek",48705179,"475230_4076790"
"148",475260,4076790,0.239669427275658,"08","2012","NoName_Creek",48705180,"475260_4076790"
"149",475290,4076790,0.245614036917686,"08","2012","NoName_Creek",48705181,"475290_4076790"
"150",475320,4076790,0.233644858002663,"08","2012","NoName_Creek",48705182,"475320_4076790"
"151",474150,4076760,0.194805189967155,"08","2012","NoName_Creek",48713264,"474150_4076760"
"152",474180,4076760,0.162162154912949,"08","2012","NoName_Creek",48713265,"474180_4076760"
"153",474210,4076760,0.183098584413528,"08","2012","NoName_Creek",48713266,"474210_4076760"
"154",474240,4076760,0.194444447755814,"08","2012","NoName_Creek",48713267,"474240_4076760"
"155",474390,4076760,0.194805189967155,"08","2012","NoName_Creek",48713272,"474390_4076760"
"156",474420,4076760,0.194805189967155,"08","2012","NoName_Creek",48713273,"474420_4076760"
"157",474450,4076760,0.216216221451759,"08","2012","NoName_Creek",48713274,"474450_4076760"
"158",474480,4076760,0.194444447755814,"08","2012","NoName_Creek",48713275,"474480_4076760"
"159",474630,4076760,0.180000007152557,"08","2012","NoName_Creek",48713280,"474630_4076760"
"160",474660,4076760,0.173076927661896,"08","2012","NoName_Creek",48713281,"474660_4076760"
"161",474690,4076760,0.185185179114342,"08","2012","NoName_Creek",48713282,"474690_4076760"
"162",474720,4076760,0.207920789718628,"08","2012","NoName_Creek",48713283,"474720_4076760"
"163",474750,4076760,0.217391297221184,"08","2012","NoName_Creek",48713284,"474750_4076760"
"164",474810,4076760,0.176470592617989,"08","2012","NoName_Creek",48713286,"474810_4076760"
"165",474840,4076760,0.181818187236786,"08","2012","NoName_Creek",48713287,"474840_4076760"
"166",474870,4076760,0.191489368677139,"08","2012","NoName_Creek",48713288,"474870_4076760"
"167",474900,4076760,0.182795703411102,"08","2012","NoName_Creek",48713289,"474900_4076760"
"168",475020,4076760,0.184466019272804,"08","2012","NoName_Creek",48713293,"475020_4076760"
"169",475050,4076760,0.212765961885452,"08","2012","NoName_Creek",48713294,"475050_4076760"
"170",475080,4076760,0.225806444883347,"08","2012","NoName_Creek",48713295,"475080_4076760"
"171",475110,4076760,0.24731183052063,"08","2012","NoName_Creek",48713296,"475110_4076760"
"172",475140,4076760,0.263157904148102,"08","2012","NoName_Creek",48713297,"475140_4076760"
"173",475170,4076760,0.272727280855179,"08","2012","NoName_Creek",48713298,"475170_4076760"
"174",475200,4076760,0.261261254549026,"08","2012","NoName_Creek",48713299,"475200_4076760"
"175",475230,4076760,0.223140493035316,"08","2012","NoName_Creek",48713300,"475230_4076760"
"176",475260,4076760,0.219512194395065,"08","2012","NoName_Creek",48713301,"475260_4076760"
"177",475290,4076760,0.237288132309914,"08","2012","NoName_Creek",48713302,"475290_4076760"
"178",474150,4076730,0.164556965231895,"08","2012","NoName_Creek",48721385,"474150_4076730"
"179",474180,4076730,0.168831169605255,"08","2012","NoName_Creek",48721386,"474180_4076730"
"180",474210,4076730,0.189189195632935,"08","2012","NoName_Creek",48721387,"474210_4076730"
"181",474240,4076730,0.173333331942558,"08","2012","NoName_Creek",48721388,"474240_4076730"
"182",474420,4076730,0.195652171969414,"08","2012","NoName_Creek",48721394,"474420_4076730"
"183",474450,4076730,0.204819276928902,"08","2012","NoName_Creek",48721395,"474450_4076730"
"184",474480,4076730,0.168831169605255,"08","2012","NoName_Creek",48721396,"474480_4076730"
"185",474510,4076730,0.160493820905685,"08","2012","NoName_Creek",48721397,"474510_4076730"
"186",474660,4076730,0.181818187236786,"08","2012","NoName_Creek",48721402,"474660_4076730"
"187",474690,4076730,0.178571432828903,"08","2012","NoName_Creek",48721403,"474690_4076730"
"188",474720,4076730,0.174311921000481,"08","2012","NoName_Creek",48721404,"474720_4076730"
"189",474750,4076730,0.175257727503777,"08","2012","NoName_Creek",48721405,"474750_4076730"
"190",474810,4076730,0.139534890651703,"08","2012","NoName_Creek",48721407,"474810_4076730"
"191",474840,4076730,0.172413796186447,"08","2012","NoName_Creek",48721408,"474840_4076730"
"192",474870,4076730,0.152173906564713,"08","2012","NoName_Creek",48721409,"474870_4076730"
"193",474900,4076730,0.195402294397354,"08","2012","NoName_Creek",48721410,"474900_4076730"
"194",474990,4076730,0.134615391492844,"08","2012","NoName_Creek",48721413,"474990_4076730"
"195",475020,4076730,0.195876285433769,"08","2012","NoName_Creek",48721414,"475020_4076730"
"196",475050,4076730,0.208791211247444,"08","2012","NoName_Creek",48721415,"475050_4076730"
"197",475080,4076730,0.25,"08","2012","NoName_Creek",48721416,"475080_4076730"
"198",475110,4076730,0.25,"08","2012","NoName_Creek",48721417,"475110_4076730"
"199",475140,4076730,0.244444444775581,"08","2012","NoName_Creek",48721418,"475140_4076730"
"200",475170,4076730,0.278350502252579,"08","2012","NoName_Creek",48721419,"475170_4076730"
"201",475200,4076730,0.238938048481941,"08","2012","NoName_Creek",48721420,"475200_4076730"
"202",475230,4076730,0.213114753365517,"08","2012","NoName_Creek",48721421,"475230_4076730"
"203",474150,4076700,0.156626507639885,"08","2012","NoName_Creek",48729506,"474150_4076700"
"204",474180,4076700,0.170731708407402,"08","2012","NoName_Creek",48729507,"474180_4076700"
"205",474210,4076700,0.180722892284393,"08","2012","NoName_Creek",48729508,"474210_4076700"
"206",474240,4076700,0.170731708407402,"08","2012","NoName_Creek",48729509,"474240_4076700"
"207",474420,4076700,0.178947374224663,"08","2012","NoName_Creek",48729515,"474420_4076700"
"208",474450,4076700,0.22891566157341,"08","2012","NoName_Creek",48729516,"474450_4076700"
"209",474480,4076700,0.174999997019768,"08","2012","NoName_Creek",48729517,"474480_4076700"
"210",474510,4076700,0.185185179114342,"08","2012","NoName_Creek",48729518,"474510_4076700"
"211",474660,4076700,0.189655169844627,"08","2012","NoName_Creek",48729523,"474660_4076700"
"212",474690,4076700,0.172413796186447,"08","2012","NoName_Creek",48729524,"474690_4076700"
"213",474720,4076700,0.152542367577553,"08","2012","NoName_Creek",48729525,"474720_4076700"
"214",474750,4076700,0.15596330165863,"08","2012","NoName_Creek",48729526,"474750_4076700"
"215",474780,4076700,0.130434781312943,"08","2012","NoName_Creek",48729527,"474780_4076700"
"216",474810,4076700,0.172413796186447,"08","2012","NoName_Creek",48729528,"474810_4076700"
"217",474840,4076700,0.168539330363274,"08","2012","NoName_Creek",48729529,"474840_4076700"
"218",474870,4076700,0.161290317773819,"08","2012","NoName_Creek",48729530,"474870_4076700"
"219",474900,4076700,0.191011235117912,"08","2012","NoName_Creek",48729531,"474900_4076700"
"220",474960,4076700,0.16326530277729,"08","2012","NoName_Creek",48729533,"474960_4076700"
"221",474990,4076700,0.188118815422058,"08","2012","NoName_Creek",48729534,"474990_4076700"
"222",475020,4076700,0.244444444775581,"08","2012","NoName_Creek",48729535,"475020_4076700"
"223",475050,4076700,0.280898869037628,"08","2012","NoName_Creek",48729536,"475050_4076700"
"224",475080,4076700,0.310344815254211,"08","2012","NoName_Creek",48729537,"475080_4076700"
"225",475110,4076700,0.279069781303406,"08","2012","NoName_Creek",48729538,"475110_4076700"
"226",474150,4076670,0.136363640427589,"08","2012","NoName_Creek",48737627,"474150_4076670"
"227",474180,4076670,0.157894730567932,"08","2012","NoName_Creek",48737628,"474180_4076670"
"228",474210,4076670,0.145631074905396,"08","2012","NoName_Creek",48737629,"474210_4076670"
"229",474240,4076670,0.137254908680916,"08","2012","NoName_Creek",48737630,"474240_4076670"
"230",474420,4076670,0.227272734045982,"08","2012","NoName_Creek",48737636,"474420_4076670"
"231",474450,4076670,0.195121943950653,"08","2012","NoName_Creek",48737637,"474450_4076670"
"232",474480,4076670,0.160493820905685,"08","2012","NoName_Creek",48737638,"474480_4076670"
"233",474510,4076670,0.194805189967155,"08","2012","NoName_Creek",48737639,"474510_4076670"
"234",474540,4076670,0.170731708407402,"08","2012","NoName_Creek",48737640,"474540_4076670"
"235",474690,4076670,0.219047620892525,"08","2012","NoName_Creek",48737645,"474690_4076670"
"236",474720,4076670,0.207920789718628,"08","2012","NoName_Creek",48737646,"474720_4076670"
"237",474750,4076670,0.200000002980232,"08","2012","NoName_Creek",48737647,"474750_4076670"
"238",474780,4076670,0.155555561184883,"08","2012","NoName_Creek",48737648,"474780_4076670"
"239",474810,4076670,0.133333340287209,"08","2012","NoName_Creek",48737649,"474810_4076670"
"240",474840,4076670,0.155555561184883,"08","2012","NoName_Creek",48737650,"474840_4076670"
"241",474870,4076670,0.16666667163372,"08","2012","NoName_Creek",48737651,"474870_4076670"
"242",474900,4076670,0.154639169573784,"08","2012","NoName_Creek",48737652,"474900_4076670"
"243",474930,4076670,0.157894730567932,"08","2012","NoName_Creek",48737653,"474930_4076670"
"244",474960,4076670,0.177777782082558,"08","2012","NoName_Creek",48737654,"474960_4076670"
"245",474990,4076670,0.230769231915474,"08","2012","NoName_Creek",48737655,"474990_4076670"
"246",475020,4076670,0.266666680574417,"08","2012","NoName_Creek",48737656,"475020_4076670"
"247",475050,4076670,0.333333343267441,"08","2012","NoName_Creek",48737657,"475050_4076670"
"248",475080,4076670,0.302325576543808,"08","2012","NoName_Creek",48737658,"475080_4076670"
"249",474150,4076640,0.149425283074379,"08","2012","NoName_Creek",48745748,"474150_4076640"
"250",474180,4076640,0.148514851927757,"08","2012","NoName_Creek",48745749,"474180_4076640"
"251",474210,4076640,0.145454540848732,"08","2012","NoName_Creek",48745750,"474210_4076640"
"252",474240,4076640,0.148514851927757,"08","2012","NoName_Creek",48745751,"474240_4076640"
"253",474450,4076640,0.194805189967155,"08","2012","NoName_Creek",48745758,"474450_4076640"
"254",474480,4076640,0.189873412251472,"08","2012","NoName_Creek",48745759,"474480_4076640"
"255",474510,4076640,0.184210523962975,"08","2012","NoName_Creek",48745760,"474510_4076640"
"256",474540,4076640,0.156626507639885,"08","2012","NoName_Creek",48745761,"474540_4076640"
"257",474690,4076640,0.239999994635582,"08","2012","NoName_Creek",48745766,"474690_4076640"
"258",474720,4076640,0.284210532903671,"08","2012","NoName_Creek",48745767,"474720_4076640"
"259",474750,4076640,0.232323229312897,"08","2012","NoName_Creek",48745768,"474750_4076640"
"260",474780,4076640,0.173913046717644,"08","2012","NoName_Creek",48745769,"474780_4076640"
"261",474810,4076640,0.155555561184883,"08","2012","NoName_Creek",48745770,"474810_4076640"
"262",474840,4076640,0.133333340287209,"08","2012","NoName_Creek",48745771,"474840_4076640"
"263",474870,4076640,0.161290317773819,"08","2012","NoName_Creek",48745772,"474870_4076640"
"264",474900,4076640,0.164835169911385,"08","2012","NoName_Creek",48745773,"474900_4076640"
"265",474930,4076640,0.191011235117912,"08","2012","NoName_Creek",48745774,"474930_4076640"
"266",474960,4076640,0.200000002980232,"08","2012","NoName_Creek",48745775,"474960_4076640"
"267",474990,4076640,0.311111122369766,"08","2012","NoName_Creek",48745776,"474990_4076640"
"268",475020,4076640,0.318181812763214,"08","2012","NoName_Creek",48745777,"475020_4076640"
"269",475050,4076640,0.29268291592598,"08","2012","NoName_Creek",48745778,"475050_4076640"
"270",474000,4076610,0.111111111938953,"08","2012","NoName_Creek",48753864,"474000_4076610"
"271",474030,4076610,0.138888895511627,"08","2012","NoName_Creek",48753865,"474030_4076610"
"272",474150,4076610,0.115789473056793,"08","2012","NoName_Creek",48753869,"474150_4076610"
"273",474180,4076610,0.145631074905396,"08","2012","NoName_Creek",48753870,"474180_4076610"
"274",474210,4076610,0.134615391492844,"08","2012","NoName_Creek",48753871,"474210_4076610"
"275",474240,4076610,0.14583332836628,"08","2012","NoName_Creek",48753872,"474240_4076610"
"276",474450,4076610,0.194805189967155,"08","2012","NoName_Creek",48753879,"474450_4076610"
"277",474480,4076610,0.168831169605255,"08","2012","NoName_Creek",48753880,"474480_4076610"
"278",474510,4076610,0.168831169605255,"08","2012","NoName_Creek",48753881,"474510_4076610"
"279",474540,4076610,0.156626507639885,"08","2012","NoName_Creek",48753882,"474540_4076610"
"280",474660,4076610,0.269230782985687,"08","2012","NoName_Creek",48753886,"474660_4076610"
"281",474690,4076610,0.238095238804817,"08","2012","NoName_Creek",48753887,"474690_4076610"
"282",474720,4076610,0.333333343267441,"08","2012","NoName_Creek",48753888,"474720_4076610"
"283",474750,4076610,0.242718443274498,"08","2012","NoName_Creek",48753889,"474750_4076610"
"284",474780,4076610,0.195652171969414,"08","2012","NoName_Creek",48753890,"474780_4076610"
"285",474810,4076610,0.180722892284393,"08","2012","NoName_Creek",48753891,"474810_4076610"
"286",474840,4076610,0.149425283074379,"08","2012","NoName_Creek",48753892,"474840_4076610"
"287",474870,4076610,0.155555561184883,"08","2012","NoName_Creek",48753893,"474870_4076610"
"288",474900,4076610,0.152173906564713,"08","2012","NoName_Creek",48753894,"474900_4076610"
"289",474930,4076610,0.218390807509422,"08","2012","NoName_Creek",48753895,"474930_4076610"
"290",474960,4076610,0.279069781303406,"08","2012","NoName_Creek",48753896,"474960_4076610"
"291",474990,4076610,0.280898869037628,"08","2012","NoName_Creek",48753897,"474990_4076610"
"292",473850,4076580,0.439999997615814,"08","2012","NoName_Creek",48761980,"473850_4076580"
"293",473880,4076580,0.321739137172699,"08","2012","NoName_Creek",48761981,"473880_4076580"
"294",473910,4076580,0.16326530277729,"08","2012","NoName_Creek",48761982,"473910_4076580"
"295",473970,4076580,0.15068493783474,"08","2012","NoName_Creek",48761984,"473970_4076580"
"296",474000,4076580,0.116883113980293,"08","2012","NoName_Creek",48761985,"474000_4076580"
"297",474030,4076580,0.131578952074051,"08","2012","NoName_Creek",48761986,"474030_4076580"
"298",474060,4076580,0.116883113980293,"08","2012","NoName_Creek",48761987,"474060_4076580"
"299",474150,4076580,0.111111111938953,"08","2012","NoName_Creek",48761990,"474150_4076580"
"300",474180,4076580,0.117117114365101,"08","2012","NoName_Creek",48761991,"474180_4076580"
"301",474210,4076580,0.140000000596046,"08","2012","NoName_Creek",48761992,"474210_4076580"
"302",474240,4076580,0.155555561184883,"08","2012","NoName_Creek",48761993,"474240_4076580"
"303",474270,4076580,0.164835169911385,"08","2012","NoName_Creek",48761994,"474270_4076580"
"304",474450,4076580,0.178082197904587,"08","2012","NoName_Creek",48762000,"474450_4076580"
"305",474480,4076580,0.162162154912949,"08","2012","NoName_Creek",48762001,"474480_4076580"
"306",474510,4076580,0.184210523962975,"08","2012","NoName_Creek",48762002,"474510_4076580"
"307",474540,4076580,0.164556965231895,"08","2012","NoName_Creek",48762003,"474540_4076580"
"308",474660,4076580,0.222222223877907,"08","2012","NoName_Creek",48762007,"474660_4076580"
"309",474690,4076580,0.252336442470551,"08","2012","NoName_Creek",48762008,"474690_4076580"
"310",474720,4076580,0.306122452020645,"08","2012","NoName_Creek",48762009,"474720_4076580"
